-2.617364697765810037e-03,-6.945205947065058406e-04,-2.506672871905972488e-04,-1.269230649161689128e-03,3.859645409213293210e-06,-6.173609217337865844e-04,-3.078512284340204855e-03,-1.260823070130964079e-03,-5.338260062307140187e-04,-4.983423859122715740e-04,-7.556631318180763706e-04,-1.917129186345801909e-03,-7.959633412252969421e-04,-2.266025480976062922e-04,-5.439314589072858632e-04,-1.151158648702151456e-03,-6.363529363383152275e-04,-8.252965297936525188e-04,-1.711928233173076264e-03,-1.753878183549951444e-03
4.528167729008044295e-04,1.614190208663649016e-03,3.588465326924280500e-03,2.343997671730523209e-03,1.120456117974780478e-03,3.206692879767318594e-03,-2.596350266693600020e-04,-1.076036812550576352e-03,-8.105297694698901739e-06,2.158803752998483545e-04,-1.051485800280459746e-03,3.464396095588027197e-04,-1.386270776033899244e-03,-6.368403833996223338e-04,4.730486851364940895e-04,-7.724762788755100548e-04,-1.265061435495211557e-03,-1.085719827935469929e-03,-9.718764775640446147e-04,1.824108679010423854e-04
8.777517625502849474e-03,5.937608996863709236e-03,8.728509495645997082e-03,3.125556487897058512e-03,3.715163624250152497e-03,7.197901926601599524e-04,2.864513861293696041e-03,1.332688700249260111e-03,1.727041292552984565e-03,3.263024869367200410e-03,1.208288058634662083e-03,9.927317376059513129e-04,1.346017664830833314e-03,1.578305185979314530e-03,1.409349836478342817e-03,2.411236571629333039e-03,1.469147186045868672e-03,2.735216424158222383e-04,1.926160369064778850e-03,1.216162499866155211e-03
3.392311828465989498e-02,2.166716375511203163e-02,8.275112944016543154e-03,9.838887293163183986e-03,4.924399284985423592e-03,8.550413124925522815e-03,4.057503942338784760e-03,2.777816039767758757e-03,2.969784095455614385e-03,3.036040676056234264e-03,2.979779407180934911e-03,1.945204139606049017e-03,2.935628244046772830e-03,1.873382459611433373e-03,1.695086563909660015e-03,1.683400494237710047e-03,2.112892634099421737e-03,3.322087343100626946e-03,1.306799308308029262e-03,3.216618003718848661e-03
1.177852116764110252e-01,4.916543170656835493e-02,4.466204717482416542e-02,1.906676138864620354e-02,1.073878922406807518e-02,1.927167287298986106e-02,8.953284344222671789e-03,6.786677047123974502e-03,5.196859120089034056e-03,4.456748178740899645e-03,5.318700012152098762e-03,7.786593395821266896e-03,5.270778896063508384e-03,4.617866847809424212e-03,3.975957191655120175e-03,3.455564283632735732e-03,2.069827783165192631e-03,2.069827783165192631e-03,2.217125033003137027e-03,7.650857174935465042e-03
2.538419149587282653e-01,1.583312611335054021e-01,7.635789075826554528e-02,5.385734994520084695e-02,1.698060279100852693e-02,2.453131603100506403e-02,1.627461908663898477e-02,1.345357282595549021e-02,1.104821776685012066e-02,8.340093311648203583e-03,1.113818944939970815e-02,6.888668764105957028e-03,6.020623375431726626e-03,6.233718367703592472e-03,8.821005774246415063e-03,5.516562142470108655e-03,6.020119497841021003e-03,6.648582191526715597e-03,3.894760822210514232e-03,3.894760822210514232e-03
4.023103897340311597e-01,3.018680347812207065e-01,2.029400994535639213e-01,1.232915989903460852e-01,6.779160600922472246e-02,4.250611746647250944e-02,2.484704420633909033e-02,2.118950468986462859e-02,1.678981882038621531e-02,1.793164307740752889e-02,8.416698325876714737e-03,1.353903311115665399e-02,8.490637859619086514e-03,7.851923448780544212e-03,8.236045794090617045e-03,1.057380901440373513e-02,7.998185935733478219e-03,4.687258297641883932e-03,7.392525033233556149e-03,4.284645299599715816e-03
4.247692202724457355e-01,4.041955356966492885e-01,3.265479833873236037e-01,1.906119550361224380e-01,1.199000531111141660e-01,8.792096877335502103e-02,3.752842357958522529e-02,3.082060288433047940e-02,2.725137738882301916e-02,1.884905236373796492e-02,1.767831411338096834e-02,1.418465257319071957e-02,1.855286919982694974e-02,1.120475876785704920e-02,1.086671419093726554e-02,9.280651834812468290e-03,9.057820681809438182e-03,1.000574030375367234e-02,7.874797463452834489e-03,5.211538122529928846e-03
5.536574113007837195e-01,5.471488075795764017e-01,3.842528527912100755e-01,3.151522019817696862e-01,1.989713836692905968e-01,1.396949926295986133e-01,1.151126018247111277e-01,4.572482760266786961e-02,4.464536907102738955e-02,4.150839908513185433e-02,2.952396825352134740e-02,2.875599111640307626e-02,1.813248065923233135e-02,1.634760526863866803e-02,1.625367051068100227e-02,1.340696236043871677e-02,1.102979066259582135e-02,1.505067859470559689e-02,1.014692858690167086e-02,8.629912159860076565e-03
6.326058849149612806e-01,4.972860174572534264e-01,4.732638486555166280e-01,3.888454171353092903e-01,3.039561906602948338e-01,2.518354781539424159e-01,1.824376259192966310e-01,1.824376259192966310e-01,7.571929665993352987e-02,4.642908248343647487e-02,2.683383085065163196e-02,3.170354936355711944e-02,1.892288880112815916e-02,2.378406263555950251e-02,1.965457435916024773e-02,1.604792863123487290e-02,1.703638538155384172e-02,1.111663492704128772e-02,1.482274120328088210e-02,1.208870793750662156e-02
6.444233209380676453e-01,6.331903168867765164e-01,5.229209895862458879e-01,4.714214082589173183e-01,4.290523159847453027e-01,3.246045654252143753e-01,3.115602594960107385e-01,2.163428160837528869e-01,1.379694108977365663e-01,7.598380567819518205e-02,4.948455219317366566e-02,4.834941652577703919e-02,2.902392170166299620e-02,4.281178834581869652e-02,2.251626519413935101e-02,2.366164987765266570e-02,1.952723384607906246e-02,1.208565452308005966e-02,1.594901755023093656e-02,1.506857769052726524e-02
6.050447794077337127e-01,6.331014236610202905e-01,5.654955370856310504e-01,5.107774699449394440e-01,5.229412619673632356e-01,4.835885095627571184e-01,3.879574260548758757e-01,2.607983706316173156e-01,2.078487513265243336e-01,1.340426052278137214e-01,9.758761836642766696e-02,8.092556506416989648e-02,4.745449811183747452e-02,3.662042130604187956e-02,2.805113107961880806e-02,1.933597792818539038e-02,2.415570555546314724e-02,1.565156713313246850e-02,2.307075138082757132e-02,1.849795428090733954e-02
6.018373117140074502e-01,6.088945224379449517e-01,6.282744252702239240e-01,6.645023651802919318e-01,5.493645518974733521e-01,5.615814186305400080e-01,3.958528200870885527e-01,3.586453397991488656e-01,2.565669043689526863e-01,2.046228571621706294e-01,1.383006615669296058e-01,8.883414272627589148e-02,7.022266514825355188e-02,5.801708063127530846e-02,3.955946874131965191e-02,3.288487702172346316e-02,3.288487702172346316e-02,3.210264939197075840e-02,1.725294257371169648e-02,2.248002713618670392e-02
5.631423272938609337e-01,7.065315077311443703e-01,7.339295544222821377e-01,6.420162591079311420e-01,5.962825960466631159e-01,5.477158629363635400e-01,5.058100886926022444e-01,4.137552170103580007e-01,3.547354496407771340e-01,2.742342490260339938e-01,1.988986523808488338e-01,1.473703491151748812e-01,1.124577345479344515e-01,7.632028225369608121e-02,6.290876265054266836e-02,4.351393885428374297e-02,4.862662810531207663e-02,4.285842058814619271e-02,2.697456142072019586e-02,3.858465107644196840e-02
6.116971424795848433e-01,5.884850549609917936e-01,6.309867543661920042e-01,6.419937415369570965e-01,6.259775006622725346e-01,6.367633902301274018e-01,5.707392569481036793e-01,5.079227899947051927e-01,4.467796915678299841e-01,3.408189434232757886e-01,3.313941192967705951e-01,1.952614826546722471e-01,1.533637705435061949e-01,1.238579009106444417e-01,8.700763872298457324e-02,7.494137616525751999e-02,5.691062609630140323e-02,4.343265770048217178e-02,5.046375342909278222e-02,2.910816199970671023e-02
6.432517805093957985e-01,5.760861453912812236e-01,6.347674283088503566e-01,7.013823670460158644e-01,6.659277323727879061e-01,6.256208502261660920e-01,5.831977518481340494e-01,5.528564882819203552e-01,5.000571371233498708e-01,4.419404605220493276e-01,3.879905172840487082e-01,2.750704739326008674e-01,2.449883304806924900e-01,1.483552735374487064e-01,1.466565732763744911e-01,7.811936436750713253e-02,7.815905258487382268e-02,6.642750576213722613e-02,5.705009399938117814e-02,3.938717648874046073e-02
5.850601165103395118e-01,6.529861720043336204e-01,7.421224144748166385e-01,6.775628243529098205e-01,6.911297373992491000e-01,6.354817216923814849e-01,5.960661844569725698e-01,5.931421284080418133e-01,5.263483039165847144e-01,4.536043242700233402e-01,4.144487663343664474e-01,3.296099401458023048e-01,3.162235582417672330e-01,2.122774307860673393e-01,1.585151031789456544e-01,1.543548633154565863e-01,1.033158388776600212e-01,6.442794166280212120e-02,5.916043374908072638e-02,5.170743880443243179e-02
5.531139107024239943e-01,6.148674200631634168e-01,6.941131387691182875e-01,6.809130383380399554e-01,6.883692303367582310e-01,6.353429777890783337e-01,6.019277306585129050e-01,6.511238074023836253e-01,6.037057246693634527e-01,4.869607974029695474e-01,5.163798322040222821e-01,4.598812144428950366e-01,3.869044099778823909e-01,3.119905484001345708e-01,2.685024579797358202e-01,2.005353021804025804e-01,1.422837658871797806e-01,1.219044272216946584e-01,9.212505956333717771e-02,8.377667158572658923e-02
6.999205019639851422e-01,7.070122187942768921e-01,7.839624993821392440e-01,7.067708816825679641e-01,5.898059882963213596e-01,6.451389647855362286e-01,7.187335078780840991e-01,6.200968046249949461e-01,6.417300725831183161e-01,5.813997277910534223e-01,5.619723020776796751e-01,5.122517271546223050e-01,4.480935602304101928e-01,3.916428777663115701e-01,3.403254041488428805e-01,2.479380003366204177e-01,1.958610078805020360e-01,1.197170487297324892e-01,1.445509243912052044e-01,8.967362034612241795e-02
6.174363218169908185e-01,6.499107378521918887e-01,6.597903291820617078e-01,7.897342507486572183e-01,6.775568106196269147e-01,7.161030099799277071e-01,6.925549127568759733e-01,6.446527787969652534e-01,6.669895635207075957e-01,6.531537786186341066e-01,5.969587698849120327e-01,5.420879496604952275e-01,4.975067835360080792e-01,4.424945601585389410e-01,3.586689954657465984e-01,3.064473592198782570e-01,2.650951425797368199e-01,2.084934800546732192e-01,1.454891824744453943e-01,1.332339406791581138e-01
