7.094298906609314281e-03,5.089871605123283231e-03,6.977793282772081288e-03,3.767292930422606358e-03,3.719467540688061336e-03,3.249253202935867019e-03,4.692493947822159138e-03,4.186475854479560291e-03,4.472268539352216264e-03,3.728839954157681970e-03,3.484093225028953109e-03,1.954991342234928871e-03,2.977630955941775164e-03,2.310562766660499354e-03,1.777572071785748836e-03,3.414611242737532019e-03,2.610487752176037044e-03,1.246920229562778178e-03,1.199331605635970723e-03,1.884291385831157349e-03
1.062792068794603945e-02,6.595093843687224039e-03,6.743369492884531725e-03,8.183785342792763637e-03,6.344784111924791498e-03,5.147539571205517368e-03,5.520052836561675953e-03,4.343124668747447466e-03,3.962816256333507453e-03,4.136396058134814320e-03,4.874206500118475997e-03,4.542050199734651295e-03,4.879659748021593184e-03,3.665318157550126466e-03,2.233644444324610432e-03,3.969232368000797859e-03,4.181148940896647036e-03,1.065319745610737983e-03,2.651926192249624836e-03,2.858898618904835709e-03
1.891474710444901799e-02,1.168765488369044071e-02,1.203441860054703730e-02,1.312715882095995962e-02,8.115609480392933089e-03,9.427840347041003405e-03,5.807593330809146352e-03,7.060939775908338899e-03,6.868510889723860105e-03,6.127403048680365311e-03,5.195307275410497062e-03,5.816925361106045807e-03,4.678244097535645164e-03,4.567437817488855835e-03,3.481597802587478585e-03,4.547986872853640450e-03,4.186050768207130908e-03,4.061759668571944190e-03,3.824660228958530646e-03,2.862078260702680902e-03
2.328224923194997797e-02,1.514247108344179103e-02,1.548123101273710285e-02,1.551783983341394751e-02,9.980279997421204544e-03,9.936007261962224654e-03,1.176343686891890943e-02,9.240513319663294645e-03,5.957510641960204675e-03,9.021444628761428330e-03,5.574707178659131686e-03,5.618877974601058263e-03,6.473738029347350653e-03,7.308061585259805273e-03,6.351212674019412509e-03,4.066437186849634726e-03,4.061793290221799892e-03,5.021068209720992367e-03,4.749360045591946231e-03,3.677008354259908574e-03
3.862730408967133405e-02,3.514556821890458399e-02,2.745172498565324332e-02,2.011833633740146149e-02,1.680864542054249372e-02,1.521806241628484956e-02,1.344490004129067148e-02,1.278565432584536331e-02,1.171917348298533688e-02,8.630426521084437821e-03,9.464048845710440125e-03,7.660420809428789869e-03,6.885310804466743609e-03,7.821874768844215217e-03,7.295175028378983288e-03,7.503116458373002527e-03,6.752957400275063499e-03,6.215646885838001928e-03,4.856294719247051389e-03,5.598235691857527015e-03
8.658161893909688267e-02,4.881232660323622102e-02,4.349880324487444272e-02,2.366174869365933811e-02,2.356628603232978347e-02,1.836088821055223072e-02,1.658690215759598199e-02,1.330872823491618777e-02,1.595968688266664187e-02,1.347266233670801200e-02,1.080822291235121295e-02,1.091344814739831151e-02,1.099035927672992359e-02,9.460592190373913121e-03,1.051246072973651552e-02,8.566753121199813942e-03,7.514959441214228222e-03,8.774892483659228401e-03,7.296028357859359742e-03,6.008930381639872483e-03
1.422655618549515943e-01,1.099017558787776933e-01,6.570662903982119052e-02,4.184336907085968449e-02,3.901388960056373367e-02,2.749499327505943586e-02,2.625020590101333900e-02,1.927236289920620030e-02,1.818068702080944538e-02,1.556793820025934028e-02,1.495344492614071076e-02,1.258534059995111178e-02,1.225213200723430408e-02,1.159510553731129753e-02,9.613386516971862694e-03,8.744276271243559343e-03,9.198333998894176952e-03,8.931989205475315136e-03,7.350824646570820048e-03,7.586173071789502169e-03
2.415696284366586066e-01,1.589499071858311574e-01,1.251660114575525728e-01,7.480365149662453195e-02,5.527888977692912292e-02,4.473356694933748601e-02,3.616909933452761711e-02,2.811256792162204754e-02,2.299803783423738299e-02,2.174368523561938729e-02,1.653141855822044468e-02,1.482215852423419793e-02,1.575648103705717604e-02,1.539596632667472945e-02,1.012296595496177572e-02,1.142406289620402984e-02,1.182045192064213636e-02,1.058439862883430935e-02,1.087259090560653389e-02,9.956184430255501233e-03
2.641310370542566122e-01,2.456068745749928339e-01,1.971314906217606355e-01,9.884286955408297382e-02,8.485862692278794972e-02,7.093529450852097129e-02,4.692451187498589832e-02,3.544732018961423148e-02,3.167532240615975048e-02,3.162602610009942333e-02,2.435968594815611510e-02,1.737539138291355201e-02,1.951661321497010979e-02,1.784632876260573014e-02,1.481231844215683338e-02,1.590581243005909778e-02,1.262941001977752921e-02,1.223904284264741051e-02,1.095560190089349926e-02,1.189277736976977577e-02
5.334893778573398526e-01,3.751897894255799559e-01,2.490937971990820343e-01,1.235760781865981317e-01,1.609715971199658924e-01,7.043419786723274789e-02,6.246909622695109854e-02,5.881860391001626082e-02,4.730078947662273020e-02,3.517926265498397265e-02,2.860230825470140223e-02,2.935010590965799263e-02,2.438235528951958678e-02,2.472849988338781876e-02,2.152003686900211266e-02,1.605030697706459966e-02,1.447389939264407017e-02,1.594150381524893009e-02,1.475327338692591743e-02,1.157321882482761563e-02
