6.800460326084251973e-03,6.657578697732419518e-03,4.563085237060571404e-03,6.599828797269407035e-03,4.472837989690062882e-03,3.609262428581690770e-03,2.913434886725076080e-03,4.200834963576619181e-03,2.103741592901320172e-03,4.440988085790078047e-03,2.577256426589221404e-03,2.099686193558727987e-03,1.548844452476068291e-03,1.808300583676224422e-03,2.127737876444059026e-03,2.309089315591180639e-03,1.536724530237225817e-03,2.013504815424071743e-03,2.207208834988936500e-03,1.829993392089709903e-03
1.331651509921477974e-02,1.228814964570131528e-02,6.143435286809448628e-03,5.604139262233426982e-03,8.331944455623444337e-03,4.748137870597984693e-03,5.249300260589727894e-03,5.199105047993926414e-03,4.782233041484812430e-03,3.364451732162749339e-03,4.839520991561921046e-03,3.841205548887270151e-03,4.289600944524387706e-03,4.708476016915924892e-03,5.480057579582925040e-03,3.182729987689686575e-03,4.796971688710191008e-03,4.076857836412145844e-03,3.023066180552333969e-03,3.041819814933188499e-03
1.838978552433058467e-02,1.571945280510066850e-02,1.124746988335789157e-02,6.617489173748548371e-03,8.344857971134609156e-03,7.942677476236158565e-03,6.533681992620224248e-03,7.084728569568602558e-03,7.176858798289861667e-03,4.414344163071932427e-03,5.325880288594025264e-03,6.113942594257104277e-03,5.703915391171876514e-03,4.348815334233980569e-03,4.163958133342780983e-03,6.364622203595337105e-03,5.552024750339766036e-03,4.558818685844887898e-03,3.579671283548956431e-03,3.051986131479065070e-03
2.472162322223286912e-02,2.087719957854397915e-02,1.982919645211751042e-02,1.386682588654295292e-02,1.561303194426553673e-02,1.045264521108644346e-02,1.087349694728275556e-02,1.261923623545168488e-02,8.063714472693729249e-03,9.579849666093709359e-03,7.018506638620706541e-03,5.411705277280434018e-03,5.603606134922324740e-03,6.436067952175242475e-03,5.985717721135950208e-03,4.300178051310136682e-03,4.511633794219315451e-03,4.171520342518588755e-03,5.404052012980380994e-03,5.559872212586769794e-03
2.859182880893962678e-02,4.002572463808156539e-02,2.701953485418840187e-02,1.885059653410334907e-02,1.543174735585592025e-02,1.466346574899172854e-02,1.204508062315624503e-02,1.036463919059645369e-02,1.006049339858704900e-02,1.035785386910164328e-02,9.967878228880951846e-03,6.901028034671148788e-03,8.848616784888237857e-03,6.981463818486271199e-03,6.492045941841158990e-03,7.624616431335820219e-03,5.819914312953163200e-03,6.836934497662899846e-03,4.602792011973517311e-03,5.616255832924754027e-03
7.718915667851913853e-02,5.439946958766719159e-02,4.294951369467769203e-02,2.227810527796105639e-02,2.719222576839505981e-02,1.451776312096656613e-02,1.510217219014376062e-02,1.495866310777301499e-02,1.412635289144331154e-02,1.154291927164545137e-02,1.054397708507146501e-02,1.249218522663085411e-02,8.813563147831353015e-03,9.330537762687373185e-03,8.260048894848121687e-03,8.055780593750994784e-03,7.641174880756777116e-03,6.655469465860235599e-03,7.573555006073855005e-03,6.714675076144292938e-03
1.043611187289196635e-01,8.120978208120381570e-02,6.369730175522574089e-02,5.320041486009650239e-02,3.842959173129389949e-02,2.768805133380031550e-02,2.497495453939805113e-02,1.869019797728850921e-02,1.659242578468205290e-02,1.296808656455661346e-02,1.583895151325435610e-02,1.195851498605699989e-02,1.369705357275968760e-02,1.051267625023043738e-02,1.157042727184423234e-02,1.083148655843872883e-02,9.327408389097206418e-03,8.327534604988168221e-03,8.488257539444165473e-03,7.800302084671214761e-03
2.603013166435840242e-01,1.427024205005360535e-01,1.045384723375111097e-01,8.321190688891964837e-02,3.555416881389249911e-02,3.049434375052741120e-02,3.747291626626456096e-02,3.622203272328494705e-02,2.084966684956787372e-02,2.389796333592701313e-02,1.513790495561360104e-02,1.518546306050617099e-02,1.814923024942210333e-02,1.130214162343074445e-02,1.288605459177711264e-02,1.082529686983644754e-02,1.239488688422515743e-02,9.349557416461141274e-03,8.598727964177630551e-03,8.360757888735498300e-03
3.034867544642672055e-01,2.888235445157948389e-01,1.855955804002989984e-01,1.014507746319767562e-01,8.660825668211498407e-02,6.391965925644509106e-02,4.363320578777273723e-02,3.089951924352312557e-02,3.141567562357845678e-02,2.368960927289467250e-02,2.555117791190735302e-02,1.789420161880932517e-02,1.762016101107001867e-02,1.928395006970377509e-02,1.646408322926791803e-02,1.199056365776784983e-02,1.300236645575455173e-02,1.063607366319162771e-02,1.024274892646575771e-02,1.091856838585036384e-02
4.398941437117683817e-01,3.301722235867633470e-01,2.728820329045208992e-01,1.992722111563437759e-01,1.397751491481388775e-01,8.873433265372838996e-02,6.053503264551222257e-02,4.870472203465101707e-02,3.716236925997764423e-02,3.781362839916411339e-02,2.895600716297526758e-02,2.259972849648243798e-02,2.241589179128900683e-02,2.379441289206219584e-02,2.002296445455249707e-02,1.828594483709277199e-02,1.964713950266244388e-02,1.641207099004261469e-02,1.492000920466590719e-02,1.197048340136211073e-02
